GPA,SAT Reading & Writing,SAT Math,SAT Essay,Activity Score,Personal Statement Score,Residency,Race,Gender,Accepted
3.7,736,710,17,80,80,CA resident,Asian,Male,1
4.0,703,739,17,80,80,CA resident,Asian,Female,1
3.8,795,772,17,80,80,CA resident,White,Female,1
3.5,768,740,16,80,80,CA resident,International,Female,1
3.6,754,748,18,80,80,CA resident,White,Female,1
3.9,754,730,17,80,80,International,White,Male,1
3.7,745,727,18,80,80,International,International,Female,1
3.7,727,720,17,80,80,CA resident,Hispanic,Male,1
3.9,791,740,18,80,80,CA resident,Hispanic,Male,1
3.8,795,706,17,80,80,CA resident,White,Female,1
3.9,712,773,17,80,80,CA resident,International,Female,1
3.8,715,794,18,80,80,International,Asian,Male,1
3.9,735,757,18,80,80,CA resident,Asian,Male,1
3.6,733,768,17,80,80,CA resident,Hispanic,Male,0
3.9,705,747,18,80,80,CA resident,International,Female,1
3.8,781,735,16,80,80,CA resident,International,Male,1
3.7,757,769,18,80,80,CA resident,Asian,Female,1
3.9,768,768,16,80,80,Unknown,Asian,Female,1
3.8,752,755,17,80,80,CA resident,Asian,Male,1
3.7,800,711,18,80,80,CA resident,International,Female,1
3.9,765,711,18,80,80,CA resident,Hispanic,Male,1
3.9,716,749,16,80,80,CA resident,Hispanic,Male,1
3.9,720,776,18,80,80,CA resident,White,Female,1
3.8,706,739,18,80,80,CA resident,Hispanic,Female,1
3.6,706,785,17,80,80,International,White,Female,1
3.6,707,703,17,80,80,International,White,Female,1
3.7,703,785,16,80,80,International,Hispanic,Female,1
3.8,742,737,18,80,80,CA resident,White,Male,1
3.9,711,739,16,80,80,CA resident,Asian,Male,1
3.8,723,727,17,80,80,Non-resident domestic,Asian,Female,1
4.0,702,771,18,80,80,CA resident,Asian,Male,1
3.5,764,731,18,80,80,CA resident,International,Female,1
4.0,710,730,16,80,80,CA resident,Asian,Female,1
3.9,751,703,16,80,80,CA resident,Asian,Female,1
3.9,752,774,16,80,80,CA resident,International,Female,1
4.0,760,721,17,80,80,CA resident,Asian,Female,1
3.8,706,781,18,80,80,CA resident,Asian,Male,1
3.7,778,722,16,80,80,International,International,Male,0
3.9,750,712,16,80,80,CA resident,African American,Female,1
3.7,763,778,17,80,80,CA resident,White,Female,1
3.6,761,736,18,80,80,CA resident,Hispanic,Male,1
3.5,793,769,18,80,80,CA resident,International,Female,1
3.8,760,755,16,80,80,CA resident,Domestic unknown,Female,1
3.9,797,768,18,80,80,Non-resident domestic,Asian,Male,1
3.7,737,734,16,80,80,CA resident,Hispanic,Female,1
3.6,727,721,18,80,80,CA resident,Asian,Female,1
3.9,728,734,17,80,80,CA resident,White,Female,1
3.6,791,710,17,80,80,International,White,Female,1
3.8,774,710,18,80,80,CA resident,White,Female,1
3.9,791,798,16,80,80,CA resident,International,Female,1
3.8,797,771,17,80,80,CA resident,Asian,Female,1
3.6,762,718,17,80,80,CA resident,Asian,Male,1
4.0,751,703,16,80,80,Unknown,Hispanic,Male,1
3.9,773,730,17,80,80,CA resident,African American,Female,1
3.8,700,788,16,80,80,CA resident,Asian,Male,1
3.9,762,730,16,80,80,CA resident,Asian,Female,1
3.9,759,747,18,80,80,CA resident,Hispanic,Female,0
3.5,788,788,17,80,80,Unknown,Hispanic,Female,1
3.7,755,707,16,80,80,Non-resident domestic,Hispanic,Male,1
3.7,706,755,17,80,80,Non-resident domestic,Asian,Female,1
3.6,754,702,18,80,80,CA resident,White,Female,1
3.6,734,703,16,80,80,CA resident,Hispanic,Female,1
3.7,778,723,18,80,80,CA resident,Asian,Male,1
3.7,751,754,17,80,80,CA resident,Hispanic,Male,1
3.6,718,706,16,80,80,CA resident,White,Female,1
3.6,751,779,18,80,80,Unknown,International,Male,1
3.5,748,763,16,80,80,CA resident,Hispanic,Female,1
3.9,711,758,17,80,80,International,White,Female,1
3.9,792,721,18,80,80,CA resident,White,Other,1
3.9,722,735,16,80,80,International,White,Male,1
3.7,800,740,17,80,80,CA resident,White,Male,1
3.6,776,764,17,80,80,CA resident,International,Female,1
4.0,752,706,17,80,80,CA resident,International,Male,1
3.9,733,752,18,80,80,CA resident,African American,Female,0
3.7,781,781,16,80,80,CA resident,Asian,Male,1
3.9,799,768,18,80,80,CA resident,Asian,Male,0
3.8,716,742,16,80,80,CA resident,International,Female,1
3.7,732,761,16,80,80,CA resident,International,Male,1
3.7,766,794,17,80,80,CA resident,Hispanic,Female,1
3.6,753,765,17,80,80,CA resident,Asian,Male,1
3.8,795,791,17,80,80,CA resident,Asian,Male,1
3.6,743,788,17,80,80,CA resident,White,Male,1
3.6,737,777,16,80,80,CA resident,Asian,Male,1
3.6,704,783,16,80,80,International,Asian,Female,1
3.5,718,763,18,80,80,CA resident,Asian,Female,1
3.8,715,715,17,80,80,CA resident,Asian,Male,1
3.6,725,714,17,80,80,CA resident,Asian,Male,1
3.5,768,776,18,80,80,CA resident,International,Female,1
3.5,789,737,17,80,80,CA resident,Asian,Female,1
3.6,718,783,17,80,80,CA resident,Asian,Male,1
3.9,787,745,18,80,80,CA resident,Asian,Female,0
3.6,724,706,16,80,80,CA resident,Asian,Female,1
3.8,786,753,17,80,80,CA resident,Hispanic,Female,0
3.7,775,748,18,80,80,CA resident,Hispanic,Female,1
3.7,784,733,17,80,80,International,Asian,Male,1
3.9,732,781,17,80,80,CA resident,International,Male,0
3.6,731,775,16,80,80,CA resident,International,Female,0
3.6,767,701,16,80,80,CA resident,International,Female,1
3.8,790,709,16,80,80,Non-resident domestic,Asian,Female,1
4.0,760,793,16,80,80,CA resident,Asian,Male,1
3.8,725,709,18,80,80,CA resident,Hispanic,Female,1
3.6,785,751,18,80,80,CA resident,International,Male,0
3.8,774,792,16,80,80,CA resident,Asian,Female,1
3.9,783,734,17,80,80,CA resident,Asian,Male,1
3.6,712,765,18,80,80,CA resident,Domestic unknown,Male,1
3.9,764,722,16,80,80,International,Asian,Female,1
3.7,789,727,16,80,80,CA resident,Hispanic,Female,1
3.5,796,727,18,80,80,CA resident,Hispanic,Female,1
3.6,737,746,16,80,80,Non-resident domestic,Asian,Female,1
3.9,795,756,17,80,80,CA resident,Domestic unknown,Male,1
3.9,714,741,16,80,80,Non-resident domestic,Asian,Male,1
3.6,719,752,18,80,80,CA resident,Asian,Female,1
3.9,736,740,17,80,80,CA resident,White,Male,1
3.9,784,756,17,80,80,CA resident,White,Female,1
3.7,776,719,16,80,80,CA resident,Asian,Female,1
3.7,770,791,16,80,80,CA resident,Hispanic,Female,1
3.7,720,752,18,80,80,CA resident,Asian,Female,1
3.5,723,703,18,80,80,CA resident,Hispanic,Male,1
3.8,703,782,16,80,80,CA resident,International,Female,1
3.7,746,755,16,80,80,CA resident,International,Male,1
3.9,784,711,17,80,80,International,Hispanic,Male,1
3.7,771,736,16,80,80,CA resident,Asian,Female,1
3.9,763,796,18,80,80,Non-resident domestic,White,Male,1
3.8,791,778,17,80,80,CA resident,Hispanic,Male,1
3.6,793,742,16,80,80,CA resident,White,Male,1
3.9,772,734,17,80,80,CA resident,Hispanic,Female,1
3.6,765,775,18,80,80,CA resident,White,Female,1
3.5,713,775,17,80,80,International,African American,Female,1
3.8,750,711,16,80,80,International,Hispanic,Female,1
3.7,741,758,18,80,80,CA resident,Asian,Female,1
4.0,778,713,16,80,80,CA resident,White,Female,1
3.5,716,707,16,80,80,Non-resident domestic,Asian,Female,1
3.7,731,794,18,80,80,International,Hispanic,Female,1
3.6,743,761,18,80,80,CA resident,Hispanic,Male,1
3.8,703,793,17,80,80,CA resident,White,Male,1
3.8,769,705,18,80,80,Non-resident domestic,White,Male,1
4.0,748,785,17,80,80,CA resident,Asian,Female,1
3.9,711,721,17,80,80,CA resident,White,Male,1
3.5,733,729,18,80,80,International,Asian,Male,1
3.9,788,754,16,80,80,International,International,Male,1
3.9,716,768,17,80,80,Non-resident domestic,Asian,Female,1
3.9,782,707,16,80,80,CA resident,Hispanic,Male,1
3.7,708,724,16,80,80,CA resident,Pacific Islander,Female,1
3.9,800,765,18,80,80,CA resident,Asian,Female,1
3.6,748,784,17,80,80,CA resident,Asian,Male,1
3.7,750,711,18,80,80,CA resident,Asian,Male,1
3.6,781,723,16,80,80,CA resident,Hispanic,Male,1
4.0,756,743,18,80,80,CA resident,Hispanic,Female,1
4.0,760,764,18,80,80,CA resident,International,Male,1
3.7,733,735,16,80,80,CA resident,Asian,Male,1
3.9,717,770,18,80,80,CA resident,White,Male,1
3.5,751,724,17,80,80,International,Asian,Female,1
3.6,704,710,16,80,80,CA resident,International,Female,0
3.6,794,740,18,80,80,CA resident,White,Genderqueer,1
3.6,761,704,18,80,80,CA resident,Hispanic,Female,1
3.7,722,742,18,80,80,CA resident,Domestic unknown,Female,1
3.6,794,703,17,80,80,CA resident,Asian,Female,1
4.0,792,707,17,80,80,CA resident,Asian,Female,1
3.9,718,783,18,80,80,CA resident,International,Male,1
3.7,710,746,16,80,80,CA resident,Asian,Female,1
3.9,763,756,18,80,80,Unknown,International,Female,1
3.6,760,756,18,80,80,CA resident,Asian,Female,1
3.8,786,748,16,80,80,CA resident,International,Female,1
3.5,746,735,17,80,80,CA resident,African American,Female,1
3.9,708,800,18,80,80,Unknown,White,Female,1
3.6,754,731,18,80,80,Non-resident domestic,Hispanic,Male,1
3.9,786,745,17,80,80,CA resident,White,Female,1
3.9,774,779,16,80,80,CA resident,White,Female,1
3.9,716,750,17,80,80,Non-resident domestic,Hispanic,Genderqueer,1
3.6,762,707,17,80,80,CA resident,American Indian,Female,1
3.7,779,761,18,80,80,CA resident,White,Male,1
3.9,760,724,16,80,80,CA resident,White,Female,1
3.6,740,790,16,80,80,Non-resident domestic,International,Female,1
3.7,768,700,17,80,80,CA resident,Asian,Male,1
3.6,749,742,16,80,80,CA resident,Asian,Male,1
3.9,708,716,17,80,80,CA resident,Asian,Female,1
3.6,701,716,18,80,80,International,Hispanic,Female,1
3.7,757,763,17,80,80,CA resident,White,Male,1
3.5,769,762,18,80,80,CA resident,Hispanic,Female,1
3.6,737,800,18,80,80,Non-resident domestic,Hispanic,Male,1
4.0,744,796,17,80,80,Unknown,Hispanic,Male,1
3.6,719,704,16,80,80,International,Asian,Female,1
3.6,736,800,18,80,80,CA resident,Asian,Female,1
3.6,796,705,18,80,80,International,Asian,Male,1
3.5,738,785,16,80,80,CA resident,Asian,Female,1
3.7,792,769,18,80,80,CA resident,Hispanic,Female,1
4.0,792,781,17,80,80,CA resident,Asian,Male,1
3.6,794,774,17,80,80,International,Hispanic,Male,1
3.9,788,752,17,80,80,CA resident,Hispanic,Female,1
3.6,737,769,16,80,80,CA resident,Asian,Male,1
4.0,751,701,17,80,80,CA resident,Hispanic,Male,1
3.7,700,794,18,80,80,CA resident,Hispanic,Female,1
3.6,768,715,18,80,80,Non-resident domestic,Asian,Male,0
3.7,756,780,18,80,80,CA resident,White,Female,1
4.0,708,788,18,80,80,CA resident,White,Female,1
3.9,720,787,16,80,80,CA resident,White,Male,1
3.6,764,748,18,80,80,CA resident,Asian,Female,1
3.8,735,797,16,80,80,Non-resident domestic,White,Female,0
3.9,776,789,17,80,80,International,Asian,Female,1
3.5,768,773,17,80,80,Non-resident domestic,International,Male,1
3.5,745,739,16,80,80,CA resident,Hispanic,Male,0
3.7,732,746,17,80,80,International,Hispanic,Female,1
3.5,777,733,16,80,80,CA resident,Asian,Female,1
3.7,737,720,16,80,80,CA resident,Asian,Female,1
3.8,745,736,17,80,80,CA resident,Hispanic,Female,1
3.8,780,766,18,80,80,Non-resident domestic,International,Male,1
3.7,756,775,16,80,80,CA resident,Hispanic,Female,1
3.6,706,727,18,80,80,Unknown,Domestic unknown,Female,1
4.0,714,710,18,80,80,CA resident,Hispanic,Male,1
4.0,798,766,16,80,80,CA resident,White,Female,1
3.7,780,796,16,80,80,CA resident,International,Female,1
3.6,748,746,17,80,80,International,Asian,Male,1
3.7,742,757,16,80,80,International,Hispanic,Male,1
3.9,776,719,17,80,80,Non-resident domestic,African American,Female,1
3.7,748,714,18,80,80,CA resident,International,Male,1
4.0,757,737,16,80,80,CA resident,Hispanic,Male,1
3.6,713,779,18,80,80,International,International,Male,1
3.9,748,742,16,80,80,International,Hispanic,Female,1
3.9,738,745,18,80,80,CA resident,American Indian,Female,1
4.0,703,787,18,80,80,CA resident,White,Male,1
3.6,764,712,16,80,80,CA resident,White,Female,1
3.5,768,733,17,80,80,CA resident,White,Male,1
3.7,796,790,18,80,80,CA resident,International,Male,1
3.8,752,705,17,80,80,CA resident,Asian,Male,1
3.7,778,788,17,80,80,CA resident,White,Male,1
3.9,701,733,18,80,80,CA resident,Hispanic,Male,1
3.9,724,709,16,80,80,CA resident,White,Female,1
3.8,728,777,17,80,80,CA resident,Hispanic,Male,1
3.5,743,729,17,80,80,CA resident,Asian,Female,1
3.6,739,770,16,80,80,Non-resident domestic,International,Female,1
3.6,754,752,18,80,80,International,Asian,Female,1
4.0,769,759,16,80,80,Non-resident domestic,Asian,Male,0
3.5,788,732,16,80,80,Non-resident domestic,International,Female,1
3.7,750,702,18,80,80,International,Asian,Male,1
3.5,773,740,16,80,80,Unknown,Asian,Male,1
3.9,766,744,17,80,80,CA resident,Asian,Female,1
3.8,789,769,16,80,80,CA resident,Hispanic,Female,1
3.7,783,759,16,80,80,CA resident,Domestic unknown,Male,1
3.9,729,765,18,80,80,International,Hispanic,Female,1
3.6,702,798,18,80,80,CA resident,Asian,Female,1
3.8,749,729,16,80,80,CA resident,International,Female,1
3.8,755,721,18,80,80,CA resident,White,Male,1
3.8,795,759,16,80,80,CA resident,Asian,Female,1
4.0,738,731,16,80,80,CA resident,International,Male,1
3.9,795,746,17,80,80,International,Asian,Male,1
3.9,746,701,16,80,80,CA resident,White,Male,1
3.9,757,769,16,80,80,CA resident,Asian,Female,1
3.5,728,703,16,80,80,CA resident,Asian,Genderqueer,1
3.5,747,777,17,80,80,International,International,Female,1
3.6,708,781,18,80,80,CA resident,International,Male,1
4.0,730,711,18,80,80,CA resident,Hispanic,Female,1
3.8,703,778,17,80,80,CA resident,Asian,Female,1
3.7,720,710,18,80,80,CA resident,Asian,Female,1
3.6,700,715,17,80,80,CA resident,Asian,Female,1
3.6,726,734,16,80,80,Non-resident domestic,Asian,Male,1
3.6,717,752,17,80,80,CA resident,Asian,Female,1
3.9,741,702,18,80,80,CA resident,International,Female,1
3.8,730,762,17,80,80,CA resident,Hispanic,Female,1
3.6,767,775,16,80,80,Non-resident domestic,White,Female,1
3.9,764,750,18,80,80,CA resident,White,Male,1
3.8,797,796,16,80,80,CA resident,International,Female,1
4.0,763,799,18,80,80,CA resident,Asian,Female,1
3.7,769,706,18,80,80,CA resident,Asian,Male,1
3.7,767,780,17,80,80,CA resident,African American,Female,1
4.0,730,764,17,80,80,CA resident,Hispanic,Female,0
3.7,778,734,17,80,80,International,Asian,Female,1
3.5,755,764,18,80,80,CA resident,White,Female,1
3.5,764,785,18,80,80,CA resident,American Indian,Female,1
3.6,785,710,16,80,80,CA resident,African American,Male,1
4.0,720,712,18,80,80,International,Hispanic,Female,1
3.7,737,792,18,80,80,CA resident,Asian,Male,1
3.8,738,759,17,80,80,International,Asian,Female,1
3.9,763,751,16,80,80,CA resident,Hispanic,Male,1
3.8,729,777,16,80,80,CA resident,White,Male,1
3.9,717,714,18,80,80,CA resident,Hispanic,Female,1
3.5,712,745,16,80,80,Unknown,Asian,Male,1
3.5,714,708,16,80,80,CA resident,Domestic unknown,Male,1
3.7,727,741,18,80,80,CA resident,Asian,Male,1
3.5,715,750,17,80,80,CA resident,Asian,Male,1
3.6,765,763,17,80,80,CA resident,Asian,Male,1
3.9,799,771,16,80,80,CA resident,Asian,Female,1
3.7,752,731,16,80,80,CA resident,Asian,Female,1
3.9,795,746,16,80,80,CA resident,Hispanic,Female,1
3.6,722,736,18,80,80,CA resident,Asian,Male,1
3.6,755,734,16,80,80,CA resident,Asian,Female,1
4.0,744,750,16,80,80,International,International,Female,1
3.6,784,773,18,80,80,CA resident,Asian,Female,1
4.0,775,791,18,80,80,CA resident,Hispanic,Male,1
3.6,776,795,18,80,80,International,Asian,Female,1
3.9,736,720,17,80,80,Non-resident domestic,African American,Female,1
4.0,723,710,18,80,80,CA resident,Asian,Female,0
4.0,775,735,16,80,80,CA resident,White,Male,1
3.6,759,779,17,80,80,CA resident,White,Female,1
3.6,787,713,16,80,80,CA resident,Asian,Male,1
3.9,774,795,16,80,80,CA resident,Asian,Female,1
3.5,703,783,18,80,80,Unknown,International,Female,1
3.7,718,788,17,80,80,CA resident,Asian,Female,1
3.5,727,783,17,80,80,CA resident,Hispanic,Female,1
3.5,705,706,16,80,80,CA resident,International,Male,1
3.6,761,757,16,80,80,CA resident,Asian,Female,1
3.7,704,724,17,80,80,CA resident,White,Female,1
4.0,719,712,16,80,80,CA resident,Asian,Male,1
3.9,772,736,16,80,80,CA resident,Domestic unknown,Female,1
3.8,740,799,18,80,80,International,Hispanic,Male,0
3.5,795,795,18,80,80,CA resident,International,Female,1
3.9,709,787,17,80,80,CA resident,Hispanic,Male,1
3.7,791,733,17,80,80,CA resident,African American,Female,1
3.9,778,798,17,80,80,CA resident,White,Male,1
3.7,709,700,17,80,80,CA resident,Hispanic,Female,1
4.0,750,738,18,80,80,CA resident,Hispanic,Male,1
3.7,767,730,16,80,80,CA resident,White,Female,1
3.6,796,716,18,80,80,CA resident,International,Female,0
4.0,754,778,18,80,80,CA resident,White,Female,1
3.9,722,777,16,80,80,CA resident,Hispanic,Male,1
3.6,703,769,17,80,80,CA resident,Hispanic,Female,1
3.6,727,703,17,80,80,CA resident,White,Female,1
3.7,713,734,16,80,80,CA resident,Asian,Female,1
3.6,797,740,16,80,80,CA resident,Asian,Female,1
4.0,774,772,17,80,80,CA resident,Hispanic,Male,1
3.6,703,750,18,80,80,CA resident,Hispanic,Female,1
3.8,752,743,16,80,80,CA resident,Asian,Male,1
3.7,792,747,18,80,80,CA resident,International,Male,1
3.7,724,756,17,80,80,CA resident,White,Female,1
3.5,724,773,17,80,80,CA resident,Hispanic,Female,1
3.8,776,792,18,80,80,Unknown,Asian,Female,1
3.9,795,707,17,80,80,CA resident,Hispanic,Female,1
4.0,721,793,18,80,80,CA resident,International,Female,1
3.7,752,730,17,80,80,CA resident,International,Male,1
3.7,739,702,18,80,80,Non-resident domestic,Hispanic,Male,1
3.6,770,728,16,80,80,CA resident,Hispanic,Male,1
3.7,797,791,16,80,80,CA resident,Asian,Male,1
3.6,705,793,18,80,80,CA resident,Asian,Female,1
3.9,732,753,17,80,80,CA resident,Asian,Female,1
4.0,718,795,18,80,80,Non-resident domestic,Hispanic,Female,1
3.6,798,796,16,80,80,Unknown,Hispanic,Male,1
4.0,715,748,18,80,80,CA resident,White,Male,1
3.8,753,721,18,80,80,CA resident,Asian,Female,1
3.7,741,722,17,80,80,CA resident,Hispanic,Male,1
3.5,759,797,18,80,80,CA resident,Asian,Male,1
3.9,791,797,17,80,80,CA resident,White,Female,1
3.9,725,712,18,80,80,CA resident,Asian,Female,1
3.8,718,784,16,80,80,CA resident,Asian,Male,1
3.9,791,768,16,80,80,CA resident,Asian,Male,1
3.9,726,740,17,80,80,Non-resident domestic,Hispanic,Female,1
3.8,768,751,17,80,80,International,International,Female,1
3.6,777,733,17,80,80,CA resident,Asian,Female,1
3.8,736,782,16,80,80,CA resident,International,Female,1
3.9,799,794,17,80,80,CA resident,White,Female,1
3.9,706,755,16,80,80,CA resident,African American,Male,1
3.6,741,728,16,80,80,CA resident,White,Male,1
3.5,765,781,17,80,80,CA resident,Hispanic,Male,1
4.0,786,735,16,80,80,CA resident,Asian,Male,1
3.8,721,722,17,80,80,CA resident,Hispanic,Male,1
3.6,792,784,18,80,80,CA resident,Asian,Male,1
3.5,779,735,16,80,80,CA resident,Asian,Male,1
3.9,741,727,16,80,80,CA resident,Hispanic,Female,1
3.6,703,764,18,80,80,CA resident,African American,Male,1
4.0,701,770,16,80,80,CA resident,Asian,Male,1
3.9,742,704,18,80,80,CA resident,White,Female,1
3.6,707,794,17,80,80,CA resident,African American,Male,1
3.6,798,710,16,80,80,CA resident,White,Male,1
4.0,798,709,17,80,80,CA resident,Hispanic,Male,1
3.7,752,725,18,80,80,CA resident,Asian,Male,1
3.7,791,746,17,80,80,CA resident,Hispanic,Male,1
3.9,733,728,17,80,80,Non-resident domestic,Asian,Male,1
4.0,705,714,16,80,80,CA resident,International,Male,1
3.9,731,732,17,80,80,CA resident,White,Female,1
3.8,761,754,17,80,80,International,Hispanic,Male,1
3.7,703,795,17,80,80,CA resident,Asian,Female,1
3.8,748,790,18,80,80,CA resident,African American,Female,1
3.6,785,737,17,80,80,CA resident,Hispanic,Female,1
4.0,705,751,16,80,80,International,Hispanic,Female,1
3.6,777,738,16,80,80,CA resident,Hispanic,Female,1
3.6,758,759,17,80,80,CA resident,Asian,Male,1
3.8,756,705,16,80,80,CA resident,International,Female,1
3.8,712,797,18,80,80,CA resident,Asian,Male,1
3.6,784,752,17,80,80,CA resident,Asian,Female,1
3.6,729,701,16,80,80,CA resident,Asian,Female,1
3.6,741,755,16,80,80,International,White,Male,1
3.5,732,771,16,80,80,CA resident,African American,Female,1
3.7,731,789,17,80,80,Unknown,African American,Female,1
3.6,738,703,17,80,80,CA resident,Asian,Male,1
3.8,766,754,17,80,80,CA resident,Asian,Female,1
4.0,771,774,18,80,80,CA resident,White,Female,0
3.8,745,781,16,80,80,International,American Indian,Female,1
